OBD1 ID,OBD2 ID,OBD3 ID,Count
4,84,,2
16,36,,2
,121,198,1
2,124,,3
,105,186,1
10,130,,1
17,140,197,7
13,60,186,1
10,126,,1
1,53,190,4
3,166,,2
10,35,,3
7,19,,1
5,147,,3
8,114,,1
10,54,,3
7,135,197,3
13,166,191,1
11,54,191,1
18,158,,2
12,39,196,1
,31,196,1
16,43,,2
15,154,,2
5,153,190,1
4,98,,1
18,47,,1
5,158,,1
10,52,,3
2,117,186,1
2,171,,1
16,151,,1
3,,181,1
15,115,,1
9,147,191,3
10,166,,2
13,45,198,4
18,65,,1
11,41,,1
6,25,195,1
8,49,,1
16,170,,2
10,61,,1
17,116,,2
14,103,194,1
2,87,,1
14,41,,1
,79,,1
6,107,,1
10,77,195,1
11,156,,2
2,20,,1
5,32,,2
16,125,,2
15,77,,2
10,71,195,1
4,27,,1
12,,192,1
6,163,,2
1,46,,2
,88,,4
10,25,,2
1,78,,1
6,35,,5
6,28,,3
1,72,,1
14,55,,1
15,180,,1
1,106,,2
3,128,,2
13,74,,1
,141,,1
16,134,,1
14,112,187,1
17,140,,1
,152,,1
12,51,191,2
9,25,,2
4,65,,1
7,84,,1
2,123,,2
15,48,,1
11,162,198,1
10,33,,3
9,78,193,3
16,29,195,3
16,99,,5
15,179,,2
12,68,185,1
2,26,,1
13,,190,2
,166,,1
,147,,1
15,129,,1
8,170,,1
15,44,,1
1,32,,1
,41,,1
17,120,185,1
15,54,,1
9,160,,2
11,106,,2
5,30,,3
11,36,184,1
1,44,,1
9,161,,1
5,41,,2
5,125,195,1
2,85,,1
5,69,195,1
18,84,,2
11,74,,1
4,114,,1
16,161,,3
18,169,,3
11,179,,1
8,164,184,1
5,109,,2
11,142,,1
17,110,,1
12,121,,6
2,169,,1
17,164,,3
7,61,,1
2,138,193,4
8,94,,1
6,67,198,3
8,71,,1
5,140,,1
3,170,,2
14,22,181,1
4,112,,1
17,115,,2
11,134,,1
10,58,,1
16,91,190,1
10,30,,2
15,137,,1
12,175,,3
17,94,,4
9,104,,1
14,83,,1
16,30,185,1
,134,,1
15,117,,1
11,85,,1
7,59,,1
13,53,,1
10,82,,2
14,72,195,1
1,70,,2
12,123,183,1
4,69,,1
1,101,,2
14,167,,1
18,166,,2
6,125,,3
,109,,1
11,173,,1
10,107,190,1
8,108,190,1
18,145,187,2
10,88,,1
14,50,,1
3,49,,1
7,66,,1
4,113,,1
3,164,186,2
16,46,,3
,102,190,1
12,31,,2
5,134,,2
7,170,,1
18,157,,3
11,138,,4
2,100,,1
6,,186,1
2,50,,1
5,121,189,1
5,178,189,1
6,83,,2
7,64,,1
3,50,,2
3,178,,1
14,106,,1
16,123,,1
1,127,,1
4,71,,2
15,180,181,3
18,75,,1
3,152,190,1
5,169,,2
18,107,,2
2,114,,2
11,138,184,2
15,145,,1
5,120,,1
4,36,,1
4,144,,1
2,146,,2
5,117,189,1
6,170,,2
3,84,,1
12,30,,1
3,132,,1
11,148,,1
8,175,,1
14,144,,2
9,43,186,1
16,39,,1
4,126,,1
18,102,182,1
4,137,,2
11,89,,1
4,147,,1
7,38,,1
18,76,189,1
15,96,181,1
15,153,,1
9,77,188,1
18,160,,2
10,81,185,2
2,166,,1
6,65,,1
3,27,,2
10,120,,1
16,29,197,1
5,77,198,1
7,60,,2
17,49,,2
12,137,,2
5,161,,1
7,153,,1
5,20,,1
9,99,,1
14,78,193,1
4,77,,2
10,35,181,1
10,105,,2
5,146,182,1
4,65,193,1
17,107,,1
10,36,,1
12,44,188,2
9,60,,1
9,148,,1
3,122,,1
16,145,,1
5,87,186,1
16,158,186,1
4,24,,1
1,179,,2
9,143,,1
9,130,,1
,140,,1
16,100,198,2
14,81,,1
7,173,,1
15,90,,1
16,85,,2
1,94,,1
5,102,190,3
17,111,195,1
17,157,196,1
17,133,191,2
14,169,,2
5,155,,2
12,70,,2
6,146,,1
3,180,187,1
10,33,189,1
15,163,,1
1,63,,1
11,,197,2
1,79,,1
15,94,191,1
7,52,194,2
15,57,184,1
17,103,,1
16,178,,1
7,89,186,1
16,22,,2
2,54,,1
18,117,192,1
3,137,,2
15,121,191,1
4,138,,1
14,85,,1
17,21,,2
9,62,,1
7,116,,1
11,21,194,1
17,72,,1
15,162,,1
6,139,,2
7,135,190,1
17,,181,1
18,167,,1
5,50,,1
2,100,189,1
11,91,,1
12,46,193,1
6,72,,1
18,148,,1
16,176,184,2
11,63,,1
18,138,,2
10,75,187,1
16,49,,2
6,69,198,1
16,37,,2
13,155,,2
14,53,185,1
12,59,,2
12,91,,1
18,73,,1
18,145,,3
9,92,,1
17,64,184,2
6,74,197,1
,36,,1
18,129,,1
16,130,,1
5,142,,1
14,118,,3
11,20,196,1
8,53,,2
8,112,,1
18,170,,2
1,174,186,1
10,102,,1
18,82,,1
14,75,,1
8,37,,1
12,103,,1
6,104,191,1
9,52,,1
11,88,,1
10,115,187,2
14,23,,2
11,137,192,1
13,177,,1
16,41,192,3
14,51,,3
8,157,,1
16,34,197,1
7,156,,1
12,69,190,1
16,173,198,1
,115,,1
17,149,,3
4,178,198,1
5,89,,1
17,91,,1
12,63,,2
10,72,,1
12,83,,2
3,169,198,1
16,115,193,1
14,34,,1
2,142,,1
1,110,,1
3,163,,3
2,56,,1
3,40,,1
6,74,,1
11,132,,3
16,176,,2
5,175,187,2
4,83,,1
8,110,,3
2,79,,3
12,78,,1
10,106,,1
12,139,186,1
6,59,185,1
13,107,,1
16,90,,2
6,174,,1
4,35,,1
,66,,1
5,72,,1
10,87,,2
,70,184,1
5,61,,1
15,157,,1
9,,182,1
7,41,,2
10,134,,1
3,123,,2
14,87,,2
10,44,184,1
4,48,,1
9,108,,2
7,75,187,2
16,129,194,1
5,46,185,1
16,79,,5
2,106,,1
7,80,,1
16,135,,3
15,88,,1
15,138,,1
7,49,,1
,146,,1
14,84,,1
13,133,186,1
12,162,,1
17,43,,1
6,37,,1
3,138,,1
16,133,,1
18,37,,4
16,34,194,1
9,59,,4
,143,,1
2,72,,2
16,96,188,1
10,32,,1
1,157,,1
3,113,197,2
12,26,,1
17,112,,2
15,22,,1
2,177,,1
11,37,185,1
6,151,,1
8,180,195,1
15,56,,1
5,111,182,1
6,76,,2
14,138,,1
14,48,,1
11,157,194,1
13,85,,1
7,76,,2
17,94,183,1
3,47,,1
15,65,,1
2,136,,1
8,85,,1
10,20,190,1
12,133,189,1
12,67,192,2
5,82,,1
14,22,,1
12,151,,3
11,121,,1
12,165,,2
1,40,,1
11,117,,5
16,88,,2
8,97,,1
2,23,197,1
3,113,,1
9,167,,1
18,42,,1
16,29,192,1
5,162,,1
17,161,,1
6,47,,1
14,137,197,2
17,159,,2
4,52,,1
17,157,186,1
14,44,,1
17,24,,2
12,42,,1
14,19,,1
2,131,,2
2,69,,1
16,121,186,1
3,159,,1
18,108,,1
11,98,198,1
18,71,,1
6,147,192,1
,,189,1
3,158,,1
17,40,185,1
9,102,,1
2,102,,2
6,101,,1
6,86,,2
16,102,,3
,84,,2
18,178,,2
6,118,,1
3,65,194,1
2,99,,1
14,146,,2
3,44,184,1
2,68,,2
4,171,,1
3,38,,1
15,51,,1
3,48,,2
14,150,,1
10,29,,1
13,120,,1
16,101,197,1
12,89,183,1
8,42,,1
16,62,187,1
4,43,184,1
14,78,185,1
18,130,185,1
,113,,1
11,35,,1
8,125,,1
2,159,,1
18,44,,1
5,102,,2
15,,184,2
,119,,1
6,24,,1
15,135,,2
16,174,183,1
18,58,,2
12,25,,1
2,70,,1
13,29,,1
6,166,,2
9,166,191,1
18,89,,1
13,161,,1
7,54,198,1
16,66,194,1
3,100,197,1
11,50,,2
17,129,,2
17,33,,2
16,153,,1
7,81,,1
9,154,,1
16,149,197,1
6,163,198,2
13,83,190,1
13,140,,1
2,79,185,1
17,28,,2
4,108,,1
11,51,,3
15,28,,2
6,115,,1
8,50,,1
7,132,182,2
14,162,,1
3,51,184,1
6,137,,3
10,25,197,1
16,159,197,1
2,121,,1
15,143,195,1
14,123,181,1
8,20,,1
18,176,,4
,69,197,1
16,150,,1
4,88,,1
7,107,197,2
10,38,188,1
10,125,,1
15,36,,1
18,91,,1
3,66,,1
9,126,,1
13,147,,1
6,121,,1
17,113,193,2
5,23,,1
17,165,,1
6,71,,1
7,53,,1
1,167,,1
18,69,,2
3,59,,1
2,109,,1
5,124,,1
10,130,181,1
10,46,,2
9,141,,1
4,,191,1
11,111,,1
18,55,,2
6,104,189,1
11,136,,1
,27,191,1
4,49,,1
16,27,,1
10,29,186,1
6,168,,1
12,43,,1
3,105,,1
9,77,,1
5,97,,1
2,37,,1
16,64,,3
9,57,,1
4,31,,1
11,64,,1
2,128,,1
6,162,,1
12,102,,1
10,104,,1
14,139,193,1
14,156,,2
5,56,,1
14,49,,1
6,145,,1
6,157,,2
15,158,,1
1,105,190,1
14,130,,1
18,110,,1
15,146,,1
5,91,188,1
11,131,,2
1,115,,3
12,39,,2
5,63,187,1
3,149,,2
18,152,,1
16,52,,2
14,77,198,1
9,54,,1
17,169,198,1
10,23,,2
14,165,190,1
1,56,,2
17,133,193,1
6,94,,1
12,122,191,1
13,45,193,1
15,21,,1
3,158,181,1
12,52,198,1
5,91,185,1
18,125,,1
5,69,181,1
10,,191,1
7,99,,1
17,86,,1
14,120,197,1
17,35,193,1
9,106,,1
17,168,,2
18,117,193,1
12,47,,1
17,72,183,1
8,29,,1
4,89,,1
9,32,185,1
9,152,,1
8,65,,1
11,143,,1
5,174,,1
7,28,,2
7,144,,1
12,175,188,1
4,136,,1
2,61,,1
9,79,,1
16,44,,1
,157,,1
3,124,,1
8,121,,1
14,108,,4
15,172,,1
13,111,,1
5,46,,1
6,,198,1
12,145,187,1
,122,184,2
8,109,,1
,57,183,1
4,133,189,1
5,145,,1
4,20,,1
10,58,186,1
16,139,182,1
,105,187,2
15,90,193,1
10,134,184,1
14,40,,1
17,20,,1
11,107,,1
3,165,,1
17,66,,1
10,157,,1
4,67,,1
,150,,1
5,126,184,1
1,139,,1
16,152,192,1
12,,184,2
,63,189,1
11,155,,1
13,72,,1
12,180,182,1
3,174,,1
13,178,,1
1,92,,1
2,139,182,1
14,158,188,1
1,144,,1
15,152,,1
4,159,,1
12,72,,1
10,159,186,1
3,178,181,1
2,163,,1
2,170,,1
14,81,191,1
18,59,186,1
15,69,184,1
6,90,,2
3,118,192,1
4,42,,1
9,91,193,1
13,27,,1
3,89,,1
15,80,,1
12,40,185,1
10,100,,1
9,24,,1
1,112,,1
11,122,,1
7,20,,1
17,123,,1
2,86,,1
5,179,190,2
7,177,,1
,31,,1
2,,193,1
6,142,,2
7,137,184,2
,129,,1
1,169,,1
13,143,,1
14,131,,1
9,89,,1
13,112,,1
7,106,,1
10,64,196,1
12,104,,2
12,159,,2
1,172,,1
3,74,184,1
10,112,,1
16,86,,1
6,62,191,2
8,177,,1
14,67,183,1
12,19,,1
15,69,190,1
,69,190,1
18,78,,1
12,163,188,1
4,118,,1
11,28,,2
15,118,192,1
3,142,,1
7,174,185,1
11,36,,1
10,93,,2
1,89,,2
17,44,,1
4,99,,1
2,132,,1
3,147,,1
17,42,,1
,63,,1
7,75,,1
15,87,,1
12,32,194,1
10,176,182,1
8,90,,1
1,21,,1
3,34,191,1
14,86,,1
5,180,,1
2,19,197,1
4,130,,1
16,169,,1
4,126,197,1
9,85,191,1
9,72,,1
15,72,,1
7,104,188,1
17,24,189,1
,168,,1
,127,,1
14,132,186,1
4,92,,1
5,79,186,1
5,38,,1
4,22,,1
5,92,,1
13,174,,1
7,42,,1
5,60,185,1
7,97,,1
16,47,,2
5,123,196,1
,178,198,1
18,52,,1
14,105,,1
6,140,,1
10,104,198,1
11,48,,1
15,156,,1
,72,,1
6,152,,1
5,28,183,1
1,102,,1
9,98,183,1
14,103,,1
8,137,198,1
6,134,,1
2,144,,1
17,51,,1
10,81,,2
16,84,187,1
11,77,,1
15,67,192,1
16,,181,1
17,35,,1
16,32,,1
14,118,195,1
2,108,,1
14,141,,1
5,122,,1
2,152,,1
7,162,,1
9,65,,1
16,58,,1
13,128,,1
15,25,,1
5,139,,1
14,121,184,1
3,117,193,1
14,66,,1
17,166,184,1
14,30,,1
6,61,181,1
5,118,,1
15,126,,1
12,27,,1
9,,190,1
5,149,181,1
9,73,,1
9,58,,1
12,179,188,1
1,105,,1
13,131,,1
9,179,,1
6,109,,1
15,70,192,1
12,35,,1
16,62,194,1
14,60,,1
16,,183,1
,85,182,1
6,81,186,2
2,34,,1
12,168,192,1
,143,191,1
7,139,,1
12,,185,1
16,106,,1
10,114,,1
14,171,183,1
5,99,192,1
11,58,,1
