OBD1 ID,OBD2 ID,OBD3 ID,Count
14,58,196,3
,72,182,27
14,130,188,6
,32,198,2
3,158,188,24
17,166,198,6
15,121,192,20
10,118,198,4
18,50,183,7
5,131,186,21
16,35,194,1
18,131,182,5
3,113,187,7
4,,187,23
5,107,184,8
11,177,,12
12,67,186,4
17,,194,31
16,159,186,7
6,68,184,9
3,148,195,1
3,141,,60
4,55,183,6
5,126,190,22
17,168,197,21
4,178,197,13
,124,196,1
6,130,192,1
14,78,198,17
10,79,190,2
5,43,184,3
18,,188,3
4,116,192,12
10,158,189,5
,27,,64
5,158,192,14
4,174,184,8
7,130,198,1
16,37,186,17
2,,185,37
11,117,185,18
8,,181,49
17,131,182,2
,119,,26
14,179,193,17
5,33,,2
10,65,192,4
14,62,191,9
8,,191,33
4,121,184,3
10,126,186,34
16,58,190,24
17,148,198,29
12,164,181,4
2,86,,2
7,34,,1
16,32,,4
17,140,184,24
7,100,191,10
14,51,195,8
2,152,198,20
14,146,,14
12,131,182,6
7,44,182,14
5,123,189,2
16,20,181,15
6,164,191,2
14,144,186,7
9,39,189,9
11,27,193,34
,99,,26
,20,,23
10,134,,20
2,164,,7
4,88,198,5
9,104,188,38
11,88,181,5
5,107,189,17
4,64,185,32
,59,,27
13,,197,8
13,68,198,3
3,,191,26
11,33,192,26
4,118,192,21
16,133,189,4
16,166,193,14
18,50,185,9
14,58,184,16
15,121,181,2
5,59,197,2
11,27,188,8
16,102,190,23
17,,184,40
18,129,192,13
17,176,190,23
16,37,,45
11,33,,1
2,52,,41
9,138,191,1
4,57,185,18
8,164,187,2
6,,193,46
7,,190,16
4,94,191,12
16,63,187,2
16,52,181,3
11,148,197,12
,141,,4
12,54,191,1
17,64,183,7
16,96,191,5
3,164,197,43
,173,186,3
6,59,192,22
12,105,183,2
,33,186,4
5,131,198,20
1,65,,31
3,59,195,6
4,97,186,13
9,179,191,4
11,68,198,6
9,147,183,3
3,52,185,1
10,107,191,4
5,123,185,1
5,48,191,1
5,145,183,1
5,,181,17
12,107,186,2
,159,198,2
4,44,195,4
5,35,192,20
12,144,192,1
6,169,,6
5,35,185,14
,65,192,40
,107,186,3
4,,198,36
2,139,186,5
18,143,191,19
9,130,194,3
18,145,,48
7,30,192,3
13,64,187,2
5,42,192,7
5,149,184,9
4,88,184,4
6,52,183,2
14,72,198,4
,58,194,2
,85,184,15
18,30,186,31
,88,187,14
14,143,193,6
12,62,189,2
2,52,193,12
2,140,197,4
,81,190,14
,58,185,42
,29,,5
3,177,,28
,107,197,19
5,69,191,6
16,27,,18
7,158,192,1
16,144,183,3
,105,,12
16,176,184,35
6,96,186,10
16,102,195,11
18,101,197,7
14,,187,34
6,26,184,1
5,134,181,1
14,146,191,112
9,78,194,2
2,152,197,15
,121,,22
4,118,186,9
,166,193,1
17,118,190,9
17,58,,16
11,27,181,18
9,78,197,4
,32,195,3
14,167,188,1
3,51,192,2
3,176,,2
9,39,193,11
12,172,197,1
17,133,,8
,119,184,13
12,77,184,11
10,158,192,20
6,54,188,3
6,121,183,5
6,39,194,5
3,148,191,6
13,70,192,1
12,148,197,5
11,20,196,6
2,121,192,1
3,171,190,19
1,130,198,1
17,140,198,35
7,64,185,5
18,50,186,5
,164,192,14
,126,185,10
,62,,26
17,113,,15
,39,192,28
17,43,186,5
12,46,185,5
10,35,189,3
11,88,184,5
3,153,193,1
10,121,192,3
6,71,195,2
17,113,195,1
1,29,189,2
8,99,195,2
16,58,181,19
9,121,185,78
,166,184,7
18,129,191,6
,42,185,15
11,44,186,1
17,148,184,16
12,133,183,7
,37,186,7
18,93,191,60
9,121,182,1
5,107,187,9
3,62,191,10
2,179,184,1
17,158,197,2
2,111,191,1
12,,192,38
5,19,190,1
14,144,192,7
14,161,191,1
6,148,191,1
10,101,185,4
14,,198,31
6,,191,32
5,35,197,8
9,58,189,4
,65,195,7
5,116,187,8
2,107,193,3
18,50,188,4
4,158,186,33
6,178,198,12
16,107,197,20
5,114,192,11
17,79,186,12
7,148,,7
12,133,186,17
9,59,195,6
,54,191,25
5,153,188,4
5,166,191,2
8,67,192,1
3,158,191,25
2,152,184,9
3,171,196,5
,23,198,19
7,,181,16
3,153,198,13
17,48,,14
10,59,197,3
4,147,181,108
16,83,194,6
6,19,189,9
12,68,181,3
1,74,186,13
5,,188,13
11,27,185,33
7,96,186,25
17,155,198,2
11,147,191,4
,89,186,6
16,173,,24
4,96,190,10
1,107,181,10
4,174,,3
10,34,185,5
3,,189,11
4,166,198,18
5,69,187,3
4,121,182,2
3,102,181,19
7,137,192,13
14,102,190,8
10,35,190,4
7,54,190,1
4,85,183,1
5,126,184,38
16,55,183,14
4,52,182,7
,158,185,3
18,81,184,3
,125,,5
16,166,195,7
12,68,182,1
6,19,187,13
3,166,198,15
6,59,191,12
,111,197,14
16,177,185,5
,127,197,35
,133,,19
3,158,185,82
10,34,198,5
14,33,187,5
12,153,196,1
1,176,190,5
10,118,188,1
,167,198,12
11,79,183,1
18,26,187,8
17,102,181,14
11,27,189,21
16,79,185,5
15,23,185,2
11,88,186,7
14,171,,1
11,43,,7
14,78,194,7
10,40,,4
10,104,,11
14,139,191,1
14,166,191,6
3,,184,26
12,179,191,7
12,122,189,8
11,173,,5
1,74,184,5
8,97,186,1
17,167,,4
17,118,197,13
,155,188,15
4,88,189,4
,130,196,21
14,58,183,11
5,62,197,3
5,69,188,7
14,40,190,2
7,126,185,9
4,67,188,1
1,158,186,2
16,88,191,5
,28,191,3
11,35,193,2
18,57,195,19
14,108,193,9
8,20,195,10
6,37,191,3
5,109,186,3
3,99,186,19
3,44,195,11
9,55,183,12
11,,187,24
18,145,193,11
6,169,191,3
14,84,191,6
18,26,182,8
12,153,188,8
5,78,197,18
10,60,,13
16,149,193,14
6,164,186,5
12,77,194,9
6,104,186,27
3,117,186,1
17,64,190,11
3,104,188,13
2,139,193,5
16,58,197,8
4,52,183,2
16,166,186,19
4,179,,40
2,88,186,21
12,,190,6
5,101,185,5
16,79,186,29
12,147,191,4
11,20,197,2
,178,189,26
,180,187,5
12,33,192,32
16,166,192,35
9,78,191,2
3,126,198,6
10,58,188,3
,24,,5
2,152,192,42
3,164,196,5
10,,196,7
11,,189,12
16,83,186,7
4,177,,17
5,177,192,5
1,74,183,6
2,89,185,2
7,177,,21
12,32,181,1
16,29,198,6
5,75,187,1
,107,,37
5,28,185,2
3,88,186,7
16,54,191,16
17,148,192,33
3,99,185,14
11,54,198,4
11,,184,39
5,102,188,10
,121,190,12
3,54,191,3
6,152,186,5
18,96,191,1
2,152,183,13
17,113,198,3
12,133,198,7
2,52,192,12
3,164,184,21
11,50,192,6
,79,197,1
2,107,195,3
4,101,185,1
11,50,,18
15,43,182,3
10,102,190,9
8,158,186,3
,130,,17
17,148,194,3
4,174,189,4
7,52,198,2
16,102,198,16
5,59,195,12
6,83,194,2
3,126,186,26
9,137,191,5
14,51,193,5
10,57,185,34
10,,190,18
6,37,186,102
8,,186,25
,88,186,22
,118,185,3
6,178,185,5
10,,194,27
5,43,194,6
17,19,186,28
17,64,197,19
3,62,190,1
3,116,187,17
4,120,189,2
,116,187,18
11,117,194,5
7,,193,36
18,129,194,8
,118,,42
14,44,194,1
12,85,182,15
4,116,194,5
11,44,184,7
3,77,195,14
10,108,188,4
6,65,192,2
11,77,195,10
14,78,186,20
14,139,195,4
5,114,185,6
,19,187,41
10,58,187,7
16,44,184,18
17,67,,6
5,120,191,1
8,176,,2
5,58,193,1
11,49,192,3
14,104,198,2
17,140,181,11
11,141,193,3
7,57,193,1
5,69,190,2
2,52,187,7
6,59,183,15
14,49,192,2
14,35,191,9
1,102,186,3
14,153,,3
,43,188,12
9,85,187,16
5,72,182,6
6,38,191,5
5,27,195,2
3,34,193,18
16,124,192,17
3,171,185,14
9,,182,71
16,176,188,19
16,28,183,7
3,61,198,2
1,65,198,5
18,145,183,8
2,52,190,5
16,171,192,11
5,46,,1
,78,187,1
2,52,189,13
5,137,184,3
7,126,192,11
5,123,181,6
,97,183,16
6,96,192,5
4,111,197,3
10,123,182,1
9,39,184,5
3,69,184,4
3,108,195,1
16,176,183,30
3,44,193,5
1,35,191,2
5,27,,3
5,119,188,8
4,,183,15
,31,185,19
2,179,192,3
,49,192,17
3,79,181,21
9,152,183,1
16,58,192,30
15,112,,2
4,94,195,14
,19,,37
12,43,186,2
2,52,186,9
,111,187,17
10,42,,9
14,63,186,4
4,37,186,3
14,78,190,19
16,111,,24
18,101,192,11
11,40,195,17
5,145,187,11
4,68,192,16
16,153,198,7
2,79,,44
4,26,186,5
14,109,,3
17,64,188,9
12,177,191,1
13,102,190,1
2,145,187,2
,65,,18
7,99,,1
12,44,192,1
11,81,185,4
8,,185,31
,120,182,6
,120,,8
3,27,191,27
6,104,190,10
3,148,182,1
1,126,191,1
2,,183,12
6,52,182,1
10,58,193,6
9,33,,4
,66,,1
,127,,12
14,139,183,2
16,118,192,8
17,55,183,5
16,27,192,6
9,143,189,2
2,79,192,14
14,,195,40
6,107,189,12
4,88,,15
6,33,182,7
,152,185,1
7,112,198,13
4,59,183,5
12,107,198,2
11,109,182,3
17,121,,12
5,,187,37
15,,191,4
16,39,195,3
2,102,181,19
3,138,,2
13,,195,1
14,177,182,7
,174,183,7
8,33,192,44
1,26,186,3
10,37,186,4
,164,184,12
4,162,198,4
12,77,189,11
10,114,197,2
10,35,185,7
11,117,195,10
4,178,191,8
16,177,,30
8,164,189,5
6,33,184,18
6,178,182,9
3,140,195,1
,51,187,18
10,81,198,4
3,126,195,2
16,69,186,2
8,126,186,12
14,78,185,9
2,89,195,51
18,119,186,1
7,72,187,14
4,116,197,16
,163,181,6
16,54,194,8
10,33,182,38
,20,190,16
2,126,195,1
18,26,188,4
18,101,190,6
14,161,197,1
17,138,192,1
12,133,,36
3,180,186,4
11,39,195,14
9,97,183,1
18,164,186,2
18,35,191,2
16,143,189,20
6,178,184,7
10,52,197,3
6,,184,19
16,176,198,47
9,39,181,5
4,27,191,19
4,96,191,23
14,78,191,32
16,138,191,4
4,166,182,1
10,152,,9
10,153,189,1
,158,198,3
10,71,185,3
10,27,191,26
14,78,192,26
5,149,197,3
18,52,194,5
4,77,195,14
4,96,193,7
4,102,182,1
14,58,188,9
,161,,11
,86,,4
13,,183,8
5,131,193,9
8,79,,2
6,68,182,7
5,164,192,4
10,119,186,53
3,119,193,1
7,140,191,2
16,102,193,8
6,63,197,12
16,42,188,8
5,175,197,6
17,178,197,2
18,118,192,3
12,35,193,1
9,,195,31
3,26,186,8
5,58,,28
16,127,198,3
16,37,183,4
3,124,189,6
14,58,186,20
16,46,196,2
,40,188,1
9,133,189,2
14,84,185,6
14,97,198,9
13,64,189,3
9,63,195,1
16,112,193,5
18,54,188,3
16,100,192,6
,137,,16
8,20,192,9
6,104,196,3
11,,198,35
,51,,4
16,174,195,8
16,127,181,2
12,126,,1
7,77,195,6
7,96,185,10
8,177,,8
4,174,192,3
4,,192,55
16,126,190,1
18,37,191,4
10,96,192,9
17,107,191,4
16,139,194,2
16,42,192,20
4,179,197,4
5,85,182,15
8,,188,9
5,69,184,3
3,32,192,1
10,34,,39
8,37,185,4
4,,189,36
17,126,186,15
14,108,190,6
7,102,190,2
5,176,190,25
10,167,198,3
18,114,194,3
9,137,185,5
1,107,194,4
,23,193,2
5,,193,79
16,79,,2
18,99,195,1
5,146,193,1
16,58,186,17
7,140,197,29
,52,185,3
12,77,182,3
,120,193,4
10,81,181,7
6,55,197,10
16,137,184,2
9,38,184,1
7,58,,8
,27,195,3
,93,198,11
16,58,187,7
4,94,197,10
12,133,191,10
1,94,192,1
12,145,188,14
3,69,188,2
16,166,187,3
18,54,183,1
18,59,190,1
4,30,192,3
3,164,190,41
7,176,190,9
7,72,193,20
7,137,193,5
9,33,192,30
6,121,186,6
18,101,198,10
17,118,191,16
5,54,198,12
10,34,186,12
2,52,184,8
14,84,192,18
8,57,185,5
18,44,184,10
16,139,193,5
3,171,198,17
2,107,,17
4,116,188,4
14,139,192,5
18,148,192,1
5,69,183,1
11,51,186,1
,44,,36
6,164,182,4
14,179,191,12
16,42,191,6
7,72,189,44
7,126,190,2
11,,194,7
12,167,181,2
9,171,192,3
,173,,14
10,161,187,3
6,166,,10
3,99,193,35
6,152,,1
10,167,192,3
10,52,192,5
17,148,191,19
12,49,191,3
12,19,187,3
12,143,189,7
,62,189,14
11,50,198,2
4,20,181,4
12,33,197,1
,119,197,1
17,34,197,1
12,121,192,1
17,133,197,4
10,164,183,1
12,167,192,5
9,78,192,10
6,116,187,7
2,166,198,4
12,26,,1
2,79,188,3
15,27,188,1
18,102,193,8
12,63,182,1
5,118,192,15
,138,,20
4,97,193,11
7,125,197,10
6,55,181,10
16,63,185,3
6,118,192,6
,152,190,6
5,102,186,25
4,129,185,1
14,171,192,9
14,102,182,4
18,40,196,12
15,94,191,4
11,126,192,1
3,100,195,4
16,42,193,8
4,116,189,5
8,20,184,12
14,144,189,2
6,55,194,7
16,39,186,17
5,149,188,9
1,138,184,3
14,176,190,17
3,79,187,22
12,59,,2
4,94,188,8
,79,187,1
8,,192,58
14,179,198,10
15,86,197,1
10,60,197,2
3,40,182,4
6,55,190,7
7,148,183,4
10,174,184,15
,83,181,7
7,102,184,1
,78,186,6
11,69,,3
,151,,9
4,88,187,3
7,72,190,13
14,108,182,7
,110,,4
6,59,187,12
6,137,186,1
,39,184,31
7,114,189,2
14,68,181,1
10,85,183,7
14,172,192,1
,145,,18
16,141,181,2
14,130,189,4
11,66,186,1
16,127,196,3
7,52,192,10
3,,183,6
7,,188,12
4,149,,4
16,174,198,11
12,46,184,7
6,63,188,8
12,133,193,6
12,153,183,8
12,68,,21
16,37,197,10
,54,188,33
11,141,190,1
14,72,,31
11,43,183,1
6,19,197,14
11,54,184,1
11,,190,4
7,44,193,18
9,85,189,27
2,107,189,8
5,37,185,5
4,94,189,5
2,,197,38
9,40,,6
9,85,183,12
14,58,195,16
18,95,181,51
12,65,192,1
3,32,195,3
6,178,190,2
12,58,,4
12,138,184,1
11,68,184,3
15,121,,26
12,99,195,5
13,27,198,1
12,67,,5
17,30,185,3
18,158,186,26
12,177,,16
2,26,189,4
4,112,186,6
18,143,198,28
11,40,190,10
2,107,184,1
2,68,,1
5,35,189,1
3,99,183,4
8,58,183,1
11,40,191,17
3,40,187,2
7,143,189,5
4,64,189,1
2,152,187,10
16,139,195,3
14,19,183,1
3,167,192,2
12,166,191,1
7,72,195,16
5,126,197,29
4,116,,42
5,171,189,19
17,64,198,14
16,159,189,4
9,137,184,4
,108,185,1
9,176,193,2
17,20,181,8
5,68,191,2
4,40,196,8
9,147,186,12
11,43,187,6
10,,188,35
15,44,184,1
14,40,196,8
18,145,185,9
17,96,197,1
10,104,184,3
5,102,182,5
10,130,,26
7,108,188,5
13,70,193,2
6,63,184,9
10,171,192,14
3,39,194,3
17,37,185,7
4,179,198,12
17,158,186,19
6,35,190,1
12,34,193,2
1,74,198,8
10,19,192,10
12,123,186,12
14,177,181,15
17,118,194,3
16,87,,1
4,117,193,12
4,179,194,7
9,26,,2
2,98,185,2
4,119,,1
2,68,185,1
1,105,186,3
5,26,184,1
17,148,182,17
4,27,193,2
4,179,189,12
18,129,198,2
1,33,192,10
2,164,189,1
3,44,181,2
14,58,198,13
4,131,182,9
16,42,181,2
4,94,190,3
3,19,193,2
6,177,198,2
2,52,181,7
16,53,186,3
18,81,181,1
10,131,182,8
14,144,184,5
16,102,194,3
14,51,189,5
17,32,188,1
3,19,198,2
18,153,,1
17,30,188,1
7,52,184,9
3,44,186,5
17,67,193,1
1,107,190,8
16,124,198,6
1,107,196,4
,102,191,17
3,40,198,4
16,42,183,5
16,159,197,4
3,54,198,18
11,63,189,4
,124,189,19
16,19,183,1
5,126,182,18
9,85,181,12
,139,192,6
17,64,191,20
14,26,,4
14,37,185,12
5,59,193,1
10,130,192,11
10,123,181,2
3,109,,1
6,42,192,1
10,130,189,7
11,178,185,1
11,138,188,6
5,114,197,1
6,76,,4
11,164,193,18
9,39,186,18
16,127,186,6
8,130,185,4
11,59,192,1
18,55,183,13
5,78,186,32
17,39,184,3
1,107,185,22
6,119,198,4
3,85,182,14
5,107,197,10
,178,198,3
18,33,190,2
5,,184,26
18,72,183,6
,180,,3
3,143,192,8
5,42,,28
,67,192,10
5,39,184,4
16,127,193,5
6,104,191,19
2,104,188,5
,175,,8
3,79,182,15
5,43,198,2
,112,186,30
3,64,184,5
18,33,192,39
17,145,197,1
5,143,195,1
4,52,194,2
10,104,192,6
10,30,192,2
16,159,181,5
11,,185,3
14,,181,6
,114,198,7
6,122,188,1
14,72,183,6
,104,193,1
,114,194,8
8,93,186,5
5,35,186,34
2,52,182,6
16,30,,10
6,113,187,3
6,63,186,24
17,33,192,46
1,,187,2
9,85,196,7
14,65,193,2
5,153,198,7
12,174,184,1
16,173,191,4
16,151,182,1
4,118,,21
11,119,198,2
10,59,195,10
2,152,195,12
12,167,182,3
10,158,198,12
15,84,194,1
15,50,195,1
11,109,,9
5,49,190,1
5,19,,1
9,29,184,34
6,59,194,7
9,68,185,2
14,55,183,13
18,63,193,6
3,113,195,3
14,108,186,15
,148,192,6
3,113,191,8
18,24,,5
,145,187,36
10,81,193,5
10,37,185,6
12,68,197,1
17,133,188,3
5,42,182,3
18,54,198,9
4,161,185,1
6,68,193,13
16,37,194,3
9,137,192,6
4,39,184,6
6,161,187,1
16,87,191,15
10,74,192,4
5,50,195,8
6,104,184,12
7,158,186,11
3,171,195,11
3,78,,3
18,57,184,18
15,54,191,8
,143,181,2
3,40,190,2
1,65,193,3
12,123,198,4
3,96,186,14
6,104,185,17
14,112,186,10
3,19,192,6
10,77,198,1
,159,,10
16,58,182,3
5,72,183,6
8,130,197,3
12,62,197,5
16,107,191,5
14,119,184,2
7,44,198,18
16,54,184,8
3,51,198,6
2,37,185,4
6,158,192,1
7,52,196,2
12,62,198,12
11,152,186,2
9,78,190,1
4,113,192,1
8,68,185,1
3,65,185,1
10,85,192,2
17,19,191,16
14,72,185,3
5,27,192,2
,85,195,4
17,64,185,20
6,121,182,4
16,111,193,4
10,62,191,14
12,179,193,4
,167,,11
4,67,192,4
5,146,184,4
1,107,198,18
15,164,193,10
,164,197,3
9,28,185,3
17,174,184,5
11,27,195,39
4,85,190,2
10,130,187,4
16,32,195,2
10,112,186,14
5,175,192,5
,134,183,9
10,138,191,2
17,31,192,6
8,94,184,1
9,117,,1
4,,181,5
4,,188,15
16,94,192,4
7,167,198,3
,35,193,24
8,104,183,1
14,85,190,2
6,121,185,4
9,72,182,3
3,174,183,1
11,138,197,3
16,39,193,5
,130,186,2
9,,185,9
16,19,187,6
8,59,195,3
10,107,189,6
17,68,198,2
10,130,198,7
5,175,198,2
8,37,186,1
6,57,195,1
12,133,195,6
11,85,189,2
,63,189,16
1,74,193,8
18,145,192,7
6,58,185,3
7,33,192,36
16,35,191,7
5,69,182,2
18,24,188,1
7,126,197,1
9,167,198,4
3,171,181,14
7,44,188,6
,27,186,6
17,83,189,7
11,64,184,5
4,176,193,3
,74,182,1
7,72,182,10
14,28,183,3
10,85,185,5
10,155,188,4
11,173,185,1
,167,185,4
7,52,193,2
,57,189,2
16,112,188,3
16,62,191,6
6,121,194,3
17,176,192,2
,88,195,2
4,59,195,3
16,176,194,13
6,72,186,1
5,102,183,8
12,79,192,1
6,104,183,26
6,59,193,13
6,149,193,15
,147,,13
16,166,189,6
7,171,192,5
5,28,191,2
10,54,189,1
10,71,190,1
12,68,189,3
18,143,186,40
14,50,195,3
17,148,195,21
16,166,191,10
6,63,190,16
18,145,190,1
8,20,186,10
12,153,192,53
18,26,198,17
3,26,189,4
5,107,188,23
7,72,185,24
2,152,193,18
17,27,192,1
14,130,,29
4,96,189,13
4,171,,1
18,33,187,3
1,74,,27
6,63,191,16
5,179,184,5
3,34,190,4
9,85,191,20
1,145,187,5
8,,187,17
12,79,185,2
1,44,184,10
8,,193,26
6,44,192,4
,102,194,2
5,63,192,10
10,139,192,3
4,85,182,15
18,129,186,11
4,78,197,8
14,85,184,2
9,20,,18
2,79,195,8
17,83,193,10
17,19,188,5
11,125,184,1
13,115,186,9
14,108,185,9
16,119,195,3
3,27,198,2
7,44,196,3
10,52,182,10
6,33,194,13
13,,,16
5,153,192,7
9,20,183,2
7,119,,4
12,86,186,4
,179,,33
,42,186,5
8,164,182,3
4,96,197,3
9,,183,17
17,58,192,3
8,164,194,1
,108,189,1
14,44,184,12
15,,192,7
12,153,187,2
5,114,194,4
14,123,184,2
3,114,194,2
3,49,192,10
4,94,187,2
14,68,192,2
3,51,189,1
,51,189,1
7,80,183,1
,59,194,11
8,149,193,6
14,68,186,1
12,44,187,37
11,40,184,24
15,,184,10
11,86,184,9
17,149,193,11
,90,197,14
14,140,197,11
6,180,187,4
6,38,186,4
18,39,191,1
18,26,185,14
,158,195,1
12,102,181,2
14,,196,17
,143,193,1
,81,191,6
4,56,187,1
9,57,185,9
12,77,185,14
5,99,195,3
6,68,191,8
2,79,183,3
16,52,193,5
14,102,181,13
8,,182,11
5,77,187,2
,123,181,5
,23,,18
,46,,16
4,130,196,3
7,89,195,38
6,68,195,14
4,134,,1
6,129,197,2
1,42,185,2
16,161,195,1
17,35,193,6
18,143,182,6
14,179,197,6
16,83,,14
5,19,192,10
14,19,192,7
5,62,186,8
6,147,191,4
6,68,189,8
4,96,181,3
11,109,186,2
18,112,187,1
6,59,189,10
,57,186,2
4,42,,4
,177,192,3
16,42,182,2
6,59,197,4
17,118,187,5
16,148,197,12
12,77,193,13
6,,189,14
16,159,191,9
7,140,185,1
14,32,,8
5,55,183,11
15,,195,7
6,176,190,29
,27,190,1
7,126,191,3
4,116,191,10
7,178,197,1
8,44,184,4
11,117,196,7
12,39,194,5
10,55,183,16
9,153,190,2
,125,188,14
10,39,192,4
,68,186,1
14,69,195,5
11,40,193,16
6,144,183,2
16,141,192,1
,152,191,1
6,166,183,1
5,133,192,2
8,164,193,15
16,52,185,9
15,178,195,1
10,54,181,3
16,69,,6
16,63,191,3
8,158,188,3
3,134,184,5
5,127,197,4
,166,182,10
13,64,184,9
,68,184,2
16,110,191,21
,27,192,3
3,94,192,8
16,179,191,7
14,130,190,1
4,120,198,4
13,70,186,1
9,19,192,2
5,69,,10
,178,195,3
17,155,185,5
,177,186,4
13,,185,18
14,177,187,18
,126,190,3
,177,184,2
5,84,186,4
,44,195,23
14,78,196,12
12,84,194,1
4,88,192,12
18,37,184,4
12,114,191,2
14,,189,11
11,105,187,2
3,171,187,16
1,44,192,6
1,79,186,7
,105,190,2
18,63,,1
3,180,,11
,117,192,3
6,35,197,1
11,86,,1
8,130,184,3
17,163,196,1
4,,184,9
14,130,191,8
2,,188,2
12,153,189,8
16,124,188,2
17,83,192,15
14,144,198,4
,109,,8
16,179,184,6
14,112,193,3
10,94,191,1
14,108,192,21
7,38,184,1
9,39,187,3
9,,198,8
3,39,184,10
17,148,188,5
6,169,185,2
16,54,188,8
6,63,181,7
4,,196,2
,166,,23
4,176,190,16
3,69,185,3
17,34,191,15
5,176,191,3
10,43,188,3
14,108,198,7
9,,192,13
10,88,,1
10,93,184,1
14,119,183,3
4,178,193,5
11,138,185,6
4,102,191,1
11,50,183,2
17,97,198,2
3,89,195,1
14,107,197,2
7,152,186,6
18,58,192,3
6,63,187,12
1,65,197,5
10,121,181,1
17,88,186,5
15,110,189,1
16,71,195,3
18,145,188,1
5,164,181,3
5,88,186,5
17,19,195,8
4,116,184,4
7,153,,5
16,99,195,6
18,85,182,14
17,78,195,1
17,23,198,4
14,85,194,2
16,177,198,1
15,59,184,1
12,133,196,2
5,164,186,1
,118,198,23
14,51,183,6
18,37,193,3
12,121,,12
6,52,186,2
2,152,191,17
18,143,181,6
12,27,191,11
5,175,186,2
17,131,186,1
7,126,193,2
3,40,184,4
8,164,190,3
6,139,182,7
16,69,188,2
17,163,193,2
17,55,197,13
12,49,189,3
10,126,184,5
,57,192,7
16,52,198,4
3,68,184,1
17,122,188,1
16,58,191,4
,79,193,2
3,58,190,2
4,179,190,5
6,158,,2
5,108,188,4
7,57,185,5
11,88,193,3
17,164,181,3
6,37,185,5
5,43,185,5
16,121,189,1
18,101,183,4
6,175,,1
6,33,186,25
18,102,187,2
2,166,,2
,98,186,3
6,127,184,2
7,44,183,15
10,158,196,4
2,79,191,9
5,114,186,10
1,81,185,2
14,177,192,57
7,151,193,2
1,43,188,1
14,51,182,5
10,53,185,1
5,169,198,2
11,35,191,4
17,118,189,17
7,40,196,7
,134,192,6
11,82,197,2
10,57,181,1
5,44,195,5
6,102,190,8
12,72,183,5
14,26,186,7
1,62,184,1
4,58,,14
3,78,197,8
14,27,190,1
5,67,183,1
18,129,189,6
7,119,190,2
16,33,,4
5,153,193,3
4,119,193,1
8,126,185,1
14,177,185,46
18,155,192,1
5,104,191,1
16,127,,21
14,123,,5
1,153,192,1
5,43,182,2
3,145,186,1
18,26,197,10
7,78,197,8
14,48,193,5
18,129,184,7
10,35,196,1
16,40,185,2
14,26,189,3
10,134,182,1
12,57,185,15
16,119,183,3
2,139,191,3
8,112,192,1
15,69,186,1
1,124,189,2
,46,183,1
10,27,,8
17,31,,5
15,117,193,6
10,63,189,6
12,46,181,9
5,158,188,7
16,173,192,11
7,125,191,4
2,98,192,4
3,158,183,21
18,29,183,1
6,59,190,14
6,54,183,3
6,158,188,6
17,173,198,2
12,63,189,1
6,55,191,15
11,138,186,7
,174,,31
11,55,183,13
8,121,,1
18,68,198,3
4,179,184,9
6,63,185,9
9,20,191,6
,119,198,13
8,121,182,2
16,166,183,8
2,79,193,5
17,148,190,10
,131,,17
16,101,197,3
6,85,182,15
3,44,192,6
14,97,186,10
,62,195,4
12,121,197,1
10,20,181,8
14,139,197,5
18,,182,4
1,64,184,3
2,58,189,2
10,127,197,5
7,27,186,1
16,83,188,19
14,177,196,7
3,66,184,1
17,44,198,1
9,20,193,3
15,69,185,7
9,105,182,3
18,42,186,1
9,28,183,3
18,37,187,12
6,30,192,1
14,139,185,4
14,118,192,17
9,123,192,2
11,119,195,2
14,177,183,17
16,23,193,2
5,58,184,3
17,35,191,3
5,121,192,14
17,96,186,6
9,147,198,8
4,116,186,12
,97,198,10
12,166,184,3
16,58,195,14
10,35,,15
,105,198,1
,175,187,18
18,133,189,1
3,,181,16
1,65,186,6
17,155,192,10
6,19,182,9
1,111,,1
14,177,190,13
7,137,194,1
7,180,187,2
3,112,192,5
18,,194,8
12,178,186,1
4,116,183,4
2,120,186,1
,152,192,5
10,119,192,2
17,155,194,1
5,117,193,15
17,85,182,6
2,79,194,2
10,54,193,3
7,72,198,27
11,162,192,7
16,124,191,6
3,70,195,1
3,19,191,4
4,79,186,18
1,145,185,2
4,117,188,1
9,40,194,1
,161,187,5
17,40,196,9
14,58,181,6
11,51,187,2
18,143,195,12
13,64,183,5
8,30,192,1
12,46,189,4
7,52,197,1
16,100,184,2
6,127,183,4
9,63,196,1
12,49,185,3
10,65,195,3
3,70,,7
18,129,185,5
16,139,197,3
17,120,185,29
7,88,186,2
14,,191,27
,172,192,7
10,130,191,6
4,,185,9
3,79,190,24
6,50,191,4
14,72,192,9
16,96,197,1
14,68,189,1
13,,182,3
16,30,183,3
,90,,8
8,98,186,1
7,112,196,2
17,140,191,10
8,130,192,7
,43,,11
18,102,185,2
4,134,192,1
16,27,191,31
8,,194,6
,44,187,1
12,,186,13
6,55,182,9
3,171,184,15
16,117,184,1
17,137,,3
7,101,185,1
1,74,197,7
11,102,181,5
2,26,186,2
4,72,183,9
14,166,198,13
14,97,189,4
2,79,198,6
4,116,190,2
18,118,186,2
12,145,,2
10,39,194,6
10,96,186,13
7,112,186,11
10,119,193,1
17,83,198,12
7,116,187,2
11,138,190,4
6,177,189,1
10,149,193,12
7,134,192,6
18,29,196,1
