OBD1 ID,OBD2 ID,OBD3 ID,Count
15,52,194,1
14,87,,14
18,40,,3
6,54,193,1
14,120,185,1
17,19,197,9
,143,189,17
4,179,198,13
5,179,184,5
1,145,197,52
10,98,190,6
16,62,191,3
12,133,186,16
12,174,182,4
17,163,183,2
10,104,192,5
2,138,194,2
18,47,182,2
12,157,191,1
7,59,195,3
7,132,187,1
10,171,,4
3,51,198,3
9,84,,2
10,112,183,3
11,27,194,6
15,166,,3
18,24,,4
4,161,184,3
17,54,184,4
,55,196,8
16,151,191,5
4,29,189,12
3,87,192,8
4,150,187,1
3,59,,4
6,164,193,33
11,180,,1
16,68,182,1
,145,186,8
16,82,,8
10,110,198,6
16,58,196,5
16,65,,3
10,98,195,6
11,117,181,11
12,69,193,12
18,59,192,4
13,114,,2
,68,197,1
11,63,189,1
11,55,,4
16,74,182,7
17,74,197,1
5,40,185,5
7,91,183,2
4,126,186,7
12,167,187,9
5,88,185,4
14,171,188,51
10,174,190,5
6,52,197,11
8,28,183,2
16,33,187,4
6,67,197,1
15,67,182,13
17,118,194,5
,162,,1
5,133,192,5
15,158,186,8
14,40,194,1
11,117,187,13
14,,186,24
12,168,185,7
5,46,192,3
4,29,186,5
,179,189,2
3,136,,5
16,125,197,11
16,146,,5
10,112,192,2
10,156,,1
12,152,,15
16,146,187,32
18,33,192,4
18,,195,20
17,140,,9
6,30,191,2
9,105,182,7
,31,191,3
15,70,192,35
15,54,186,13
1,89,,1
14,95,185,2
5,121,183,37
9,39,184,6
,102,194,10
16,102,198,7
,26,,4
8,164,183,4
,47,182,1
10,134,191,2
,179,191,3
,126,185,2
12,62,194,1
2,58,189,3
5,63,187,30
1,74,184,13
10,110,193,6
11,121,184,6
17,34,187,5
5,133,186,21
11,86,188,2
12,51,190,5
12,77,,4
12,168,184,6
13,83,,7
,129,183,1
18,152,181,49
,48,,2
,134,181,1
18,59,181,5
10,74,186,1
7,26,194,2
15,78,,1
14,119,182,3
,64,185,4
16,92,185,3
16,55,,10
16,147,,6
3,46,183,1
,26,194,1
12,112,,8
5,86,183,3
18,79,186,19
15,53,,2
3,158,181,31
15,54,195,7
17,177,184,1
18,76,195,20
,111,,4
3,116,,3
18,130,190,21
9,158,186,6
16,96,190,1
16,102,186,16
10,41,,9
11,151,183,53
14,37,185,3
5,107,189,20
18,29,186,11
5,149,197,17
14,65,195,6
6,110,,3
3,71,,2
16,103,,1
,35,,5
3,,187,11
14,22,,4
16,20,181,8
,98,197,4
14,95,,6
6,121,,7
13,115,181,3
15,121,197,24
11,51,198,9
,88,183,2
3,47,196,4
3,84,194,1
5,43,185,47
9,28,,7
11,43,,3
3,164,192,15
14,68,182,3
18,62,193,33
17,,197,23
16,33,181,9
3,55,196,2
5,35,195,17
,147,181,2
10,83,186,2
,93,,3
18,143,184,8
3,83,184,1
3,,182,11
5,63,189,5
5,63,,6
5,155,192,1
9,84,184,3
15,111,197,1
,92,185,1
,163,,2
5,168,188,1
9,,190,4
15,49,183,13
10,130,,3
15,121,198,17
3,19,,5
,156,184,16
18,175,184,5
3,152,186,5
10,26,196,6
,121,,15
7,69,193,5
,88,187,9
11,83,185,1
4,107,189,12
15,90,197,8
7,35,183,9
9,114,189,1
12,153,192,8
17,113,,8
7,138,194,15
16,99,181,12
4,142,190,2
12,101,181,2
14,52,185,3
17,131,190,32
11,34,195,1
10,35,186,6
2,28,185,2
2,117,184,2
5,33,192,18
7,153,198,1
5,114,,11
4,52,198,1
,64,184,2
12,156,197,28
14,91,,2
16,53,193,1
1,136,186,9
12,36,185,16
,119,194,5
15,22,184,1
15,121,196,10
6,63,192,10
12,101,198,3
5,88,184,4
6,28,191,2
17,47,182,4
,56,181,2
14,165,196,3
5,87,183,6
3,103,197,31
3,29,184,3
3,106,,1
8,,187,16
,99,197,5
11,69,184,5
15,44,193,2
7,44,183,10
17,34,193,7
5,59,181,3
2,65,182,1
6,158,186,13
6,124,197,5
12,89,,2
15,54,191,8
16,103,181,22
17,25,183,5
10,77,,2
11,28,,2
14,120,198,28
6,122,187,7
14,,185,19
5,,182,22
14,48,186,18
11,73,183,4
18,,196,4
16,39,181,7
15,50,186,7
18,101,193,3
17,96,,1
,144,191,7
10,90,183,3
16,117,198,7
10,67,,6
11,157,194,10
4,158,188,2
10,119,190,1
16,69,185,15
6,76,,3
12,44,196,2
5,86,187,16
3,70,194,3
1,25,197,4
15,121,189,6
18,,190,8
10,33,,39
10,40,185,2
16,151,184,6
,151,186,3
16,46,198,5
7,,192,12
7,166,184,4
4,179,188,6
6,26,183,2
15,40,197,1
9,63,196,2
2,139,187,1
16,72,183,8
16,167,195,1
,122,184,10
9,78,,5
12,145,190,3
2,168,191,2
6,68,198,4
,33,,6
14,47,191,7
,102,186,26
,68,188,1
16,21,183,3
15,180,182,5
6,127,189,1
17,171,,1
7,54,188,5
6,53,181,1
7,30,192,7
5,55,196,8
14,152,192,1
16,95,198,1
4,94,184,9
10,180,192,2
6,150,198,2
16,148,197,6
4,,181,9
6,59,191,14
12,81,191,1
12,69,192,4
14,103,192,5
17,120,,1
6,53,195,1
16,152,187,1
3,158,183,25
9,85,186,26
10,158,196,3
16,119,195,7
11,98,181,3
16,168,187,6
12,61,,2
13,52,,1
12,79,186,13
15,152,,2
5,89,183,1
6,85,191,2
17,120,193,4
16,101,185,18
15,37,185,5
10,151,192,2
5,114,190,3
4,100,,5
16,37,195,3
17,70,184,5
9,46,197,1
18,91,,3
,35,183,2
13,107,182,18
11,125,196,1
8,25,192,5
10,39,198,1
16,44,184,7
3,179,197,3
5,45,,2
6,63,187,5
14,108,194,1
10,98,187,2
10,49,183,2
7,112,187,3
2,92,,1
16,118,197,3
17,54,182,2
3,79,197,13
16,146,196,1
6,178,189,7
5,40,186,6
18,113,,5
6,166,,2
15,94,192,5
15,71,181,3
3,130,185,3
14,96,186,6
12,151,189,4
2,165,,3
18,66,,1
5,144,,2
12,28,,3
,27,198,7
16,69,186,14
12,77,193,6
11,117,191,26
16,140,,1
7,84,184,3
5,175,192,2
16,28,196,2
12,141,184,1
16,31,183,1
2,52,189,1
12,24,196,11
3,116,195,2
13,64,189,3
10,164,186,8
7,77,195,1
6,178,185,8
,165,184,15
9,27,192,1
16,63,,3
1,98,188,1
7,112,185,9
18,107,197,2
5,40,189,1
6,127,184,1
4,118,198,18
18,83,192,1
12,141,,5
6,33,198,11
17,24,191,3
18,67,193,1
6,101,185,6
4,107,192,64
16,38,196,1
10,158,189,5
3,125,192,5
6,173,184,1
12,133,188,3
10,29,194,1
3,138,191,12
9,147,190,5
10,110,186,7
4,175,195,4
5,91,181,20
3,158,198,26
9,105,191,10
12,133,192,2
8,33,192,1
1,74,197,4
3,156,,1
7,,185,16
12,62,193,2
7,41,183,2
,103,181,3
17,140,184,18
16,138,191,12
6,,181,9
17,40,,7
14,165,190,8
,145,187,9
7,44,197,14
18,51,183,3
10,130,184,5
16,99,191,12
4,,183,6
3,19,181,1
9,,183,32
4,107,181,8
3,111,186,2
5,126,189,14
6,93,,3
18,73,198,3
11,178,197,1
11,73,193,10
14,119,196,1
3,74,192,3
4,126,194,1
13,,183,13
18,145,,16
,118,,3
18,26,188,4
4,97,184,2
18,151,185,5
18,133,193,10
11,,185,7
4,140,185,4
14,81,,1
5,24,186,4
,69,184,1
15,66,,1
3,29,195,5
14,138,191,11
16,84,193,13
16,133,186,9
2,139,192,1
7,52,181,2
17,92,198,1
10,120,184,4
5,69,188,4
8,74,198,11
10,158,183,4
14,108,196,2
4,29,195,8
12,66,197,2
12,130,187,1
13,179,184,3
9,28,198,5
18,59,197,4
10,140,,3
17,137,184,1
12,51,186,2
18,26,197,6
12,166,191,6
6,124,181,6
16,132,,4
16,101,194,4
18,44,187,4
17,35,184,1
16,120,,5
18,26,,10
7,35,193,3
5,22,194,4
3,69,184,9
,27,183,1
10,42,,2
17,92,,2
,124,186,4
5,117,192,10
2,139,190,3
16,139,189,3
17,73,185,2
4,85,182,2
18,167,198,11
7,33,,5
,134,198,3
15,125,197,2
9,37,192,1
3,107,197,1
12,123,,7
13,122,184,4
4,96,193,9
3,99,198,11
11,,197,19
14,44,184,7
10,85,182,8
,31,185,2
2,,181,4
5,69,190,14
16,54,183,5
10,145,191,13
17,87,186,16
7,115,186,1
14,79,197,12
13,45,181,5
11,112,194,1
16,,189,16
6,122,181,9
,79,185,1
18,177,,8
11,125,187,2
17,103,,1
10,148,189,2
6,38,186,2
16,145,190,20
15,70,184,6
12,157,196,18
16,139,197,5
18,,184,17
16,115,193,18
17,133,184,4
,102,189,13
5,121,184,28
7,37,192,32
3,99,185,7
16,57,195,8
15,64,184,2
12,32,186,3
11,39,193,4
11,47,191,7
14,180,181,2
2,114,195,2
17,83,186,6
7,137,192,4
6,59,190,3
5,131,193,15
7,137,,6
4,179,185,16
15,35,185,2
8,74,187,10
6,99,,3
,101,181,2
,95,,1
10,41,184,7
16,167,,1
7,138,188,17
18,24,183,4
16,151,192,3
14,166,185,3
3,164,191,14
18,36,192,1
4,94,190,1
18,148,188,1
16,54,197,4
14,35,182,2
6,122,190,8
6,51,186,2
12,72,182,1
16,56,184,1
13,159,193,1
,57,185,11
5,155,193,1
6,84,184,14
7,39,192,3
11,98,,5
7,180,195,1
1,96,183,2
18,51,193,10
14,144,192,3
16,176,191,2
14,22,181,35
6,63,196,3
9,57,,5
3,136,185,4
5,59,184,7
16,101,191,11
8,119,,1
12,68,186,4
14,61,191,3
17,25,181,1
14,47,,3
12,81,,2
1,,195,6
1,91,182,5
5,,192,14
14,178,194,6
15,163,,2
4,94,185,13
,21,197,3
6,139,198,1
12,39,185,3
12,121,184,10
10,112,194,2
11,51,183,3
12,178,191,4
3,74,,7
16,52,197,7
14,58,190,5
18,28,184,8
1,96,182,1
3,158,194,9
10,20,185,8
14,56,,3
17,69,193,25
10,89,,5
7,132,189,3
9,147,195,7
3,115,186,4
5,,194,5
10,98,194,4
10,69,187,1
10,60,182,2
14,99,194,2
11,40,191,12
18,61,193,1
,40,,5
4,,196,3
6,134,183,2
13,148,185,38
11,31,,1
14,108,189,9
10,104,,3
16,126,190,2
6,19,,11
,89,190,1
7,143,186,1
5,149,183,12
3,171,184,16
5,119,194,7
10,140,196,1
6,47,196,4
14,135,183,3
5,24,189,3
13,60,185,1
17,148,194,2
,78,186,5
15,22,190,3
5,92,,3
12,99,197,4
8,77,195,1
10,109,192,5
6,59,183,17
9,123,193,2
14,,187,13
16,66,185,4
3,126,191,1
17,56,183,2
3,20,181,2
3,107,184,1
6,33,191,6
17,69,,2
17,140,191,5
16,136,191,5
3,34,,4
5,36,,4
12,178,190,2
2,107,183,1
9,106,188,3
5,76,186,5
14,146,195,1
5,121,,10
14,137,190,1
2,136,185,4
,174,186,5
11,121,183,1
14,112,186,7
4,30,182,1
4,,189,9
,41,195,5
14,165,185,12
15,29,,2
,133,197,3
2,173,,1
16,55,193,11
,107,186,2
,178,186,9
,70,184,25
4,63,187,3
4,175,183,5
5,87,188,1
14,40,,3
10,19,184,1
9,145,197,4
16,34,192,39
13,83,198,2
12,70,188,1
12,83,182,5
12,40,186,8
10,31,186,1
10,174,191,16
,60,186,3
6,53,186,3
13,98,195,2
4,29,198,2
,52,190,1
14,24,189,1
11,40,189,4
18,50,,10
10,58,196,4
,102,183,24
16,50,195,4
2,112,,3
10,89,181,3
18,56,184,1
2,136,181,2
,173,198,4
10,38,191,2
10,23,198,2
14,128,185,2
12,142,192,15
,62,,1
16,159,,12
14,24,193,3
14,97,184,1
18,52,,2
9,27,190,1
10,137,,5
12,46,,16
2,22,184,1
3,69,191,10
16,74,191,6
,90,194,1
16,94,182,2
12,83,186,16
18,152,197,6
12,135,,4
9,85,196,6
11,150,193,2
12,24,192,1
7,145,192,3
6,124,183,5
,121,189,3
3,70,193,7
17,87,197,1
17,148,195,9
12,168,183,6
6,106,197,6
6,122,193,11
7,132,190,2
6,128,,1
2,139,186,3
,149,192,1
1,116,181,1
14,58,192,10
11,,198,20
4,108,183,2
15,35,190,1
5,112,184,3
6,179,186,7
10,133,186,7
,30,186,1
7,65,,1
12,163,,2
7,125,193,2
14,121,189,9
,156,186,2
13,19,192,1
6,110,186,1
13,19,,2
18,133,197,7
12,77,191,8
5,111,181,1
14,102,,1
9,121,193,3
4,88,192,1
7,134,189,1
5,141,,3
17,64,198,6
14,110,,1
7,159,195,1
5,166,191,13
12,142,191,1
5,178,181,3
6,138,194,4
16,160,190,14
16,66,192,5
14,142,,3
12,167,194,4
12,168,193,9
18,99,195,4
3,98,192,6
5,171,192,13
4,118,186,2
12,164,198,13
18,83,,2
10,136,186,2
13,,184,4
3,74,194,2
6,19,187,4
5,117,188,1
12,110,187,1
18,60,181,3
11,20,183,1
14,65,184,13
17,67,183,4
4,108,187,2
12,56,191,8
10,102,189,1
11,,196,8
6,117,,5
3,87,196,2
13,56,,3
5,87,190,2
7,164,181,7
16,173,186,5
9,151,194,1
9,67,,1
2,94,,5
12,28,183,2
8,60,185,2
6,53,197,1
12,111,,5
12,156,189,13
7,55,192,1
5,171,,4
17,156,182,1
12,67,193,4
13,85,191,1
17,101,197,1
16,165,189,2
12,66,189,1
3,79,182,10
,178,190,3
15,49,187,2
16,112,189,9
5,35,194,4
7,68,187,5
10,29,190,2
16,100,190,4
18,101,192,5
11,98,192,5
4,132,,4
7,87,183,2
15,90,184,2
12,139,188,3
16,169,,9
3,112,187,4
9,147,189,3
16,69,191,13
10,44,189,1
15,74,,3
5,58,186,7
,104,,1
3,126,183,6
18,114,,8
18,29,193,11
,34,,4
,52,186,2
18,28,186,15
5,73,184,1
18,35,187,1
3,113,184,5
4,107,183,1
18,130,197,21
8,59,,1
17,92,181,1
12,47,,2
12,156,183,34
12,166,198,3
10,166,191,16
9,30,184,4
6,52,195,12
1,120,190,1
4,,182,1
9,153,184,1
4,138,184,2
17,162,,5
5,70,190,11
18,139,191,2
12,44,197,2
12,120,197,1
6,61,181,2
14,68,190,1
5,63,195,1
12,26,183,10
14,155,193,4
18,98,197,4
16,62,183,1
16,,188,10
18,120,188,2
6,151,186,1
3,87,198,4
12,156,182,11
6,104,191,11
18,101,195,5
4,19,184,2
1,65,189,3
2,138,192,5
5,89,184,3
12,32,,5
14,129,193,10
12,133,190,4
5,69,184,13
10,158,184,7
17,163,182,3
18,30,187,1
18,143,,11
6,124,192,4
4,53,,3
18,56,,3
17,167,198,8
15,,192,12
9,33,,1
16,170,185,10
18,33,,2
7,129,183,5
14,27,,2
12,60,185,2
,40,196,30
14,26,,2
5,71,185,3
5,58,,15
6,19,186,12
3,112,186,5
17,171,198,2
16,65,193,8
15,141,,1
11,42,185,1
16,49,,5
7,44,193,16
,108,191,1
7,44,196,4
13,64,196,3
2,19,,2
4,26,189,2
8,19,187,2
15,,187,6
12,56,,7
7,145,197,7
18,79,187,1
16,29,188,1
10,112,186,7
3,171,196,3
15,49,184,19
1,93,185,21
2,29,189,2
3,152,192,4
10,119,,7
4,102,182,9
8,115,186,2
14,119,194,2
6,67,186,8
,174,197,4
18,76,193,11
15,62,187,1
16,176,189,2
18,145,182,3
10,85,191,2
16,121,196,1
14,99,,2
10,71,188,2
15,178,193,1
16,126,186,21
16,73,197,5
11,,183,8
4,40,194,1
16,69,190,13
7,137,183,2
18,28,193,5
1,111,183,26
6,49,183,1
17,167,183,1
12,141,181,1
11,98,182,25
4,69,182,1
8,108,188,1
17,163,192,4
18,57,191,5
4,49,181,8
17,24,190,3
12,56,185,3
5,140,,8
17,61,198,1
6,33,197,10
5,140,190,3
11,26,,4
17,148,190,1
,148,190,1
4,96,192,13
16,169,192,1
4,57,185,3
10,145,198,11
18,28,187,2
7,121,186,10
7,85,182,7
13,110,186,2
14,165,195,10
13,115,195,3
4,69,,4
6,67,191,4
6,102,,5
11,47,188,5
10,35,184,3
6,99,195,7
11,121,192,3
,123,185,4
16,52,193,10
18,174,198,1
8,105,181,4
16,30,189,4
3,,189,20
6,37,197,2
2,168,,1
4,29,192,7
3,179,191,2
17,24,,9
,177,,12
3,166,184,19
10,107,181,14
,134,188,1
4,67,195,2
2,138,189,2
4,26,183,6
7,132,,3
5,59,198,2
11,,184,12
12,68,189,3
,174,183,4
10,81,188,1
5,66,182,2
,112,185,3
10,149,193,4
4,168,,1
16,168,186,3
7,102,181,5
7,93,198,9
4,178,184,4
,65,193,7
12,83,191,15
9,147,184,3
5,169,,3
17,140,192,5
6,104,186,31
16,151,198,4
3,99,182,11
11,132,196,1
5,165,184,2
15,,191,8
5,74,182,4
10,101,186,7
5,145,197,8
17,155,185,2
14,37,,2
14,,196,8
15,66,186,1
5,168,197,1
2,104,,2
1,112,,2
18,102,192,1
17,167,197,7
12,62,186,3
18,176,,3
6,32,192,2
17,31,198,1
16,178,,2
9,85,193,17
5,87,197,2
7,126,191,2
16,119,184,8
3,101,185,3
10,61,193,1
10,105,187,9
14,177,195,5
18,,187,13
3,121,198,3
10,38,187,4
7,141,,3
10,71,,7
12,69,,10
13,103,,1
4,44,195,3
16,54,185,6
7,98,184,1
6,19,193,5
14,137,186,5
2,54,186,3
14,77,198,34
10,26,189,10
17,65,193,2
,155,197,2
11,55,183,1
6,84,190,4
5,162,198,2
9,75,,2
10,90,,5
4,178,191,7
9,98,186,3
17,154,,2
1,95,,2
4,153,198,1
18,137,198,1
,82,,1
14,54,188,7
12,36,182,1
16,151,185,5
11,54,188,2
3,164,195,6
11,51,191,1
10,58,197,6
11,171,,3
2,174,197,4
16,129,183,3
18,175,,5
4,148,,3
3,31,,21
16,173,182,3
3,31,191,17
16,102,185,12
15,133,,3
16,27,189,3
17,163,,7
11,103,198,6
3,,193,24
,39,185,4
15,121,187,12
18,118,191,1
3,113,181,2
16,149,185,2
8,25,188,3
4,140,193,12
18,76,,6
11,73,192,6
16,75,,3
14,167,198,15
,51,,2
11,138,,11
12,52,182,6
1,135,192,1
16,69,182,3
10,49,184,1
10,100,185,16
16,84,187,10
3,174,182,1
3,131,195,1
16,39,187,1
,152,190,3
7,106,193,7
1,50,195,1
8,138,187,1
12,58,184,1
7,101,197,2
4,148,193,4
,176,,5
10,98,183,13
14,162,,4
3,46,191,3
2,23,192,2
18,70,190,1
14,78,187,1
5,34,183,2
11,90,,11
17,159,,3
,158,,4
6,42,198,1
16,57,188,2
18,69,184,1
2,169,198,1
11,73,181,8
9,28,183,6
8,64,185,1
10,107,189,10
10,155,190,2
7,44,198,9
11,163,,2
17,87,193,2
7,158,189,1
4,63,193,5
12,,187,7
16,30,183,1
7,130,197,1
5,94,,3
12,45,193,1
4,137,,2
14,87,186,23
3,26,183,10
11,89,,3
6,101,186,7
10,34,,10
6,154,183,16
17,113,186,2
3,178,,1
,141,181,4
,138,183,1
1,98,192,4
13,48,,1
5,102,186,6
1,132,,1
6,61,197,1
14,152,,3
9,105,185,16
18,49,185,17
12,86,187,2
16,159,195,11
3,125,183,3
2,52,192,9
6,112,,6
14,124,,3
,89,185,3
18,59,185,7
15,67,198,19
9,27,,1
14,49,,2
15,35,193,4
4,133,184,2
17,140,183,11
17,148,192,11
14,65,188,1
,152,192,3
4,159,193,2
7,112,197,10
12,178,,10
6,55,181,6
,137,197,2
9,121,189,2
8,77,,1
,178,189,10
16,63,192,4
15,53,190,2
4,175,,9
9,152,193,2
6,,189,9
6,23,,1
18,135,,4
6,103,184,1
16,83,198,6
14,78,192,3
3,99,197,14
,129,191,2
11,177,,3
6,59,185,8
7,96,191,8
3,174,186,10
12,44,182,1
,89,186,3
5,123,194,1
10,55,186,3
16,83,194,8
17,145,187,1
16,79,192,22
18,58,,8
6,62,,4
1,44,193,3
5,171,183,1
12,32,193,3
14,75,,4
4,147,183,3
3,134,184,4
6,86,184,1
6,59,182,8
2,51,,1
11,40,188,4
3,115,184,1
16,112,194,5
4,149,193,4
11,73,196,1
,98,193,1
7,44,192,13
7,106,192,4
5,97,183,5
5,107,183,7
7,63,186,2
14,51,183,3
16,133,193,2
11,105,181,2
8,27,,1
5,114,197,6
15,70,,2
6,180,197,2
3,31,198,7
6,,191,10
14,87,195,2
10,64,195,1
18,102,186,6
18,68,185,2
12,,193,20
,67,187,2
12,175,186,2
3,106,192,2
16,73,196,2
1,26,183,1
15,82,186,2
13,99,194,2
2,124,186,3
12,34,,5
18,138,191,7
5,91,198,14
,74,182,10
1,155,182,2
7,106,,9
1,112,184,5
10,155,184,4
3,53,,1
4,145,190,3
5,126,183,24
5,120,,9
14,84,182,1
15,49,194,3
14,179,182,5
7,147,,3
6,167,189,3
2,152,198,7
18,50,181,3
5,179,,6
17,,185,21
7,165,185,15
18,37,184,28
10,151,196,1
1,54,198,1
7,101,184,5
15,21,184,1
10,99,191,5
,137,183,2
14,98,184,1
1,96,184,3
17,168,181,3
5,79,184,2
7,74,195,6
11,95,194,11
11,161,,2
9,20,183,6
15,121,182,16
10,54,186,3
6,145,198,1
15,131,182,2
5,59,192,2
14,168,186,4
16,119,198,21
6,104,184,22
17,19,189,8
16,52,183,7
7,41,189,1
6,94,,6
16,112,196,8
7,147,191,7
,61,197,2
,135,184,2
16,130,188,1
14,120,193,1
2,63,,4
5,158,186,10
8,34,191,1
4,40,186,10
6,133,185,4
14,126,186,8
6,113,,4
11,90,193,8
14,24,192,6
7,68,186,2
6,63,189,10
11,78,185,5
5,26,,4
12,74,,5
9,46,,3
18,26,183,7
5,33,185,23
16,63,195,3
18,127,186,2
3,164,,19
15,35,197,6
12,56,193,4
10,112,187,3
3,168,193,2
10,35,,8
13,66,,2
3,69,187,6
2,23,191,1
10,145,192,13
6,61,183,1
15,72,183,7
,134,192,6
3,60,190,1
5,43,,7
10,98,185,7
9,130,187,1
9,40,188,1
,151,,3
5,126,195,10
6,61,184,5
5,177,,15
8,87,186,3
10,,181,14
2,52,196,2
10,116,196,2
14,39,184,1
1,121,184,5
10,90,187,1
6,104,182,7
18,79,185,3
13,83,191,3
18,69,193,1
12,59,182,2
17,111,183,6
8,109,,1
3,31,197,16
3,21,197,2
,130,193,1
13,143,189,1
11,52,194,2
14,51,189,1
9,106,189,2
5,144,185,1
,50,,5
18,133,196,4
14,33,181,1
10,44,188,2
14,113,197,2
8,63,,1
4,67,191,2
5,91,192,17
7,140,184,4
14,78,193,4
17,111,193,6
11,164,181,3
,56,187,5
10,155,197,7
15,178,,3
7,33,187,6
13,26,183,4
18,158,,1
16,84,191,11
12,179,194,2
14,132,186,7
12,133,187,4
10,91,190,2
6,84,195,7
2,56,182,2
17,133,197,5
17,61,192,5
16,41,184,4
2,,192,16
18,154,197,1
3,143,189,3
18,133,191,7
14,34,198,1
13,48,186,1
5,54,197,3
17,99,195,2
5,73,198,1
14,177,189,8
4,119,198,2
12,144,,5
2,,194,2
3,106,195,9
9,139,,1
,134,189,2
16,165,183,2
11,58,185,3
12,52,188,2
16,174,191,7
,151,183,5
4,112,189,4
,117,187,2
9,85,187,12
7,76,,3
12,21,197,2
14,123,198,2
16,91,185,1
,85,193,8
14,132,191,2
15,67,189,11
12,149,193,4
8,68,,1
10,38,181,2
15,122,184,3
11,125,186,4
2,22,191,1
12,120,181,1
12,133,191,9
16,23,191,2
17,118,183,7
15,34,191,1
17,58,,4
14,83,194,4
4,68,187,2
16,166,185,4
14,47,185,3
5,149,190,7
18,105,182,1
12,38,,4
,72,,7
16,100,191,9
16,112,190,10
14,108,190,2
10,40,186,6
10,24,190,1
17,83,181,6
16,159,196,4
15,97,183,1
12,65,,3
18,147,185,3
11,35,193,2
11,55,196,5
5,50,195,2
1,136,190,1
18,28,191,8
,139,192,2
18,51,191,14
14,98,197,3
13,107,188,9
10,55,181,1
,71,181,7
5,53,193,2
12,145,181,2
9,103,191,1
12,100,197,2
5,149,195,9
11,132,184,5
11,40,186,18
11,84,195,1
14,123,192,1
12,43,,3
15,67,188,7
16,119,182,9
1,138,191,4
16,79,185,2
11,86,195,2
13,45,183,5
7,91,190,2
14,148,191,1
6,94,192,3
,164,182,1
13,101,187,1
7,163,181,1
18,59,184,6
1,83,183,4
3,51,,6
17,148,182,3
5,126,194,10
8,55,196,2
7,156,185,2
14,62,,3
14,28,186,2
9,119,189,1
16,119,,9
6,163,181,1
4,35,,1
14,77,,1
,156,185,2
15,32,186,6
,32,194,2
14,90,197,7
11,113,,3
14,153,,8
6,43,191,1
5,178,185,4
,134,197,3
11,166,,1
1,29,184,4
12,151,184,10
7,176,194,3
5,88,192,4
2,52,182,4
16,107,184,3
2,113,,1
5,121,192,3
18,121,186,15
4,179,181,16
17,35,181,3
14,87,198,1
2,101,186,3
14,40,196,4
7,71,189,2
14,46,191,10
16,60,,6
17,35,,5
17,64,195,2
18,28,192,7
3,131,187,53
16,47,185,3
14,179,198,6
17,118,188,1
12,83,192,10
18,22,186,1
,151,182,3
5,177,181,5
12,38,183,1
18,29,189,4
17,25,197,3
14,33,,6
3,131,,5
18,79,188,1
2,152,,17
16,137,183,2
4,148,198,2
5,77,,10
16,53,,11
7,117,,4
15,151,186,2
12,40,189,5
11,132,197,5
3,44,,1
14,144,198,2
16,37,184,8
,42,,4
16,179,184,4
4,178,198,6
1,95,181,1
16,74,190,8
1,67,181,10
12,70,191,2
5,134,,3
5,35,188,7
10,176,182,9
10,56,195,1
1,107,193,19
12,83,185,7
14,179,181,5
10,98,186,9
16,52,198,14
9,105,187,6
,180,181,4
5,140,183,2
10,25,,4
18,102,181,7
17,119,,2
10,119,194,3
14,100,187,4
9,,191,7
17,163,189,2
15,99,,3
5,128,186,4
,122,189,2
8,145,186,3
14,166,182,6
18,60,192,3
7,138,192,24
16,21,,5
14,53,193,1
8,56,,2
18,96,,5
12,137,191,1
16,58,191,10
12,168,195,5
14,133,186,2
6,124,185,2
,23,198,3
9,147,,4
6,42,185,2
16,127,185,3
11,50,186,8
16,28,193,3
16,158,186,18
5,71,187,2
12,164,193,3
7,69,184,1
11,,189,5
9,39,190,1
5,42,183,4
3,92,,1
6,106,184,3
6,34,193,2
12,27,192,3
5,79,193,3
7,35,185,3
10,99,192,3
2,75,188,3
10,174,182,7
18,143,182,5
17,129,,5
18,139,186,2
5,71,184,2
16,29,183,6
12,69,198,11
12,51,193,2
7,96,,6
13,64,183,3
14,167,181,9
,53,191,2
7,105,185,1
10,98,196,3
16,122,191,4
12,134,184,1
5,177,189,1
16,125,,4
12,39,193,2
11,164,193,3
,176,198,1
12,67,,6
1,,189,9
11,136,185,3
,68,187,4
,93,185,1
11,56,,2
11,39,186,1
7,45,198,3
6,67,183,7
16,21,193,1
16,40,,6
7,57,193,24
5,71,183,2
13,83,186,2
,109,186,1
7,138,197,38
11,178,196,3
16,91,193,5
11,39,185,5
,28,183,3
15,152,181,1
,29,195,8
5,108,184,3
14,110,184,3
5,49,181,9
7,68,191,1
3,156,184,11
10,102,185,1
10,32,181,1
18,58,185,2
1,145,195,1
16,105,186,4
15,69,186,6
16,107,196,1
7,138,196,15
1,179,,2
12,83,193,15
7,137,193,3
15,83,194,4
2,79,192,2
2,139,181,1
10,34,198,8
,145,183,1
12,99,184,1
16,176,185,5
13,45,186,4
3,68,185,4
16,131,182,7
2,138,184,9
9,98,193,4
1,97,,2
2,155,181,3
10,35,183,2
16,143,191,1
3,177,,5
12,83,194,6
3,55,189,1
6,85,186,15
16,166,193,2
14,,181,13
11,60,,5
13,86,183,1
4,117,192,1
16,84,189,9
17,140,193,3
16,111,,7
16,129,189,1
6,141,186,8
14,177,193,4
12,56,190,6
5,77,192,5
7,178,183,1
,82,184,9
1,83,193,6
6,19,195,4
14,96,,3
5,96,181,2
2,52,191,6
15,54,197,9
3,104,188,10
12,113,193,2
1,93,198,2
5,96,,2
10,174,196,3
16,58,193,8
7,137,186,3
3,171,181,3
10,97,194,1
5,36,189,1
3,,185,15
,156,191,1
5,59,191,2
6,67,193,4
5,59,,11
16,105,190,1
2,49,185,7
4,140,191,8
